ID,Dataset,Month,Year,Desc,Raw_desc
353,Significant Cyber Incidents Since 2006,July,2015,"Hacking  Team,  an  Italy-based  firm  accused  of  the  unethical  sale  of  surveillance technology  worldwide,  was  hacked  and  hundreds  of  gigabytes  of  sensitive  data  were  stolen. Confidential documents leaked by the hackers appeared to show Hacking Team’s material support for authoritarian governments such as those in Sudan, Ethiopia, Morocco, and the United Arab Emirates.","July  2015.  Hacking  Team,  an  Italy-based  firm  accused  of  the  unethical  sale  of  surveillance technology  worldwide,  was  hacked  and  hundreds  of  gigabytes  of  sensitive  data  were  stolen. Confidential documents leaked by the hackers appeared to show Hacking Team’s material support for authoritarian governments such as those in Sudan, Ethiopia, Morocco, and the United Arab Emirates."
354,Significant Cyber Incidents Since 2006,June,2015,"Canada  announced  that  it  has  experienced  DDOS  attacks  against  two  government websites. The attacks, which took down the Canadian Security Intelligence Service (CSIS) and the general Canadian government website, Canada.ca also reportedly affected email, Internet access and  IT  services  in  the  government.  Anonymous  has  claimed  responsibility,  citing  Canada’s recently passed Anti-terrorism Act, 2015 as the reason behind the recent attack.","June  2015.  Canada  announced  that  it  has  experienced  DDOS  attacks  against  two  government websites. The attacks, which took down the Canadian Security Intelligence Service (CSIS) and the general Canadian government website, Canada.ca also reportedly affected email, Internet access and  IT  services  in  the  government.  Anonymous  has  claimed  responsibility,  citing  Canada’s recently passed Anti-terrorism Act, 2015 as the reason behind the recent attack."
355,Significant Cyber Incidents Since 2006,June,2015,Japan Pension Service (JPS) was hacked resulting in the exfiltration of personal data belonging to 1.25 million people.,June 2015. Japan Pension Service (JPS) was hacked resulting in the exfiltration of personal data belonging to 1.25 million people.
356,Significant Cyber Incidents Since 2006,June,2015,"Cybersecurity researchers identified an Iranian cyber espionage campaign that targeted over 500 organizations, most of them in the Middle East, that focused on diplomacy, defense and security, journalism & human rights, and other fields.","June 2015. Cybersecurity researchers identified an Iranian cyber espionage campaign that targeted over 500 organizations, most of them in the Middle East, that focused on diplomacy, defense and security, journalism & human rights, and other fields."
357,Significant Cyber Incidents Since 2006,June,2015,"The Office  of Personnel Management was hacked twice in the last year. The first resulted in the loss of 4.1 million records and the second resulted in the loss of 21.5 million records, 19.7  million  of  these  involved  background  investigation  records  for  cleared  U.S.  government employees.","June 2015. The Office  of Personnel Management was hacked twice in the last year. The first resulted in the loss of 4.1 million records and the second resulted in the loss of 21.5 million records, 19.7  million  of  these  involved  background  investigation  records  for  cleared  U.S.  government employees."
358,Significant Cyber Incidents Since 2006,June,2015,"German media reports that hackers breached the lower house of parliament on the Bundestag network and exfiltrated data from over 20,000 accounts.  German weekly Der Spiegel said that the Kremlin is the primary suspect behind the attack and that the malware involved closely resembles that used in a 2014 attack on a German data network.","June 2015. German media reports that hackers breached the lower house of parliament on the Bundestag network and exfiltrated data from over 20,000 accounts.  German weekly Der Spiegel said that the Kremlin is the primary suspect behind the attack and that the malware involved closely resembles that used in a 2014 attack on a German data network."
359,Significant Cyber Incidents Since 2006,June,2015,"The  Chinese  company  Qihoo360  reports  discovering  “OceanLotus,”  an  espionage program  operating  since  2012  to  target  marine  agencies,  research  institutions  and  shipping companies.","June  2015.  The  Chinese  company  Qihoo360  reports  discovering  “OceanLotus,”  an  espionage program  operating  since  2012  to  target  marine  agencies,  research  institutions  and  shipping companies."
360,Significant Cyber Incidents Since 2006,June,2015,"Media reports say that Stuxnet-like attacks were attempted against North Korea by the US, without success.","June 2015. Media reports say that Stuxnet-like attacks were attempted against North Korea by the US, without success."
361,Significant Cyber Incidents Since 2006,May,2015,Hong Kong-based undersea cable company Pacnet’s business management systems were breached by a malicious software that accessed sensitive data stored on a SQL server.,May 2015. Hong Kong-based undersea cable company Pacnet’s business management systems were breached by a malicious software that accessed sensitive data stored on a SQL server.
362,Significant Cyber Incidents Since 2006,May,2015,"A hack of an online IRS system results in a $50 million loss, which the IRS blames on Russian hackers.","May 2015. A hack of an online IRS system results in a $50 million loss, which the IRS blames on Russian hackers."
363,Significant Cyber Incidents Since 2006,May,2015,"The Yemen Cyber Army claims it breached a server belonging to the Saudi Ministry of Foreign Affairs. The hackers leaded the alleged login credentials of Saudi Officials, as well as usernames, phone numbers, and email addresses.","May 2015. The Yemen Cyber Army claims it breached a server belonging to the Saudi Ministry of Foreign Affairs. The hackers leaded the alleged login credentials of Saudi Officials, as well as usernames, phone numbers, and email addresses."
