ID,industrycode,industry,code,name
2000,,Accommodation and Food Services,7212,RV (Recreational Vehicle) Parks and Recreational Camps
2001,,Accommodation and Food Services,72121,RV (Recreational Vehicle) Parks and Recreational Camps
2002,,Accommodation and Food Services,721211,RV (Recreational Vehicle) Parks and Campgrounds
2003,,Accommodation and Food Services,721214,Recreational and Vacation Camps (except Campgrounds)
2004,,Accommodation and Food Services,7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
2005,,Accommodation and Food Services,72131,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
2006,,Accommodation and Food Services,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
2007,,Accommodation and Food Services,722,Food Services and Drinking Places
2008,,Accommodation and Food Services,7223,Special Food Services
2009,,Accommodation and Food Services,72231,Food Service Contractors
2010,,Accommodation and Food Services,722310,Food Service Contractors
2011,,Accommodation and Food Services,72232,Caterers
2012,,Accommodation and Food Services,722320,Caterers
2013,,Accommodation and Food Services,72233,Mobile Food Services
2014,,Accommodation and Food Services,722330,Mobile Food Services
2015,,Accommodation and Food Services,7224,Drinking Places (Alcoholic Beverages)
2016,,Accommodation and Food Services,72241,Drinking Places (Alcoholic Beverages)
2017,,Accommodation and Food Services,722410,Drinking Places (Alcoholic Beverages)
2018,,Accommodation and Food Services,7225,Restaurants and Other Eating Places
2019,,Accommodation and Food Services,72251,Restaurants and Other Eating Places
2020,,Accommodation and Food Services,722511,Full-Service Restaurants
2021,,Accommodation and Food Services,722513,Limited-Service Restaurants
2022,,Accommodation and Food Services,722514,"Cafeterias, Grill Buffets, and Buffets"
2023,,Accommodation and Food Services,722515,Snack and Nonalcoholic Beverage Bars
2024,81,Other Services (except Public Administration),81,Other Services (except Public Administration)
2025,,Other Services (except Public Administration),811,Repair and Maintenance
2026,,Other Services (except Public Administration),8111,Automotive Repair and Maintenance
2027,,Other Services (except Public Administration),81111,Automotive Mechanical and Electrical Repair and Maintenance
2028,,Other Services (except Public Administration),811111,General Automotive Repair
2029,,Other Services (except Public Administration),811112,Automotive Exhaust System Repair
2030,,Other Services (except Public Administration),811113,Automotive Transmission Repair
2031,,Other Services (except Public Administration),811118,Other Automotive Mechanical and Electrical Repair and Maintenance
2032,,Other Services (except Public Administration),81112,"Automotive Body, Paint, Interior, and Glass Repair"
2033,,Other Services (except Public Administration),811121,"Automotive Body, Paint, and Interior Repair and Maintenance"
2034,,Other Services (except Public Administration),811122,Automotive Glass Replacement Shops
2035,,Other Services (except Public Administration),81119,Other Automotive Repair and Maintenance
2036,,Other Services (except Public Administration),811191,Automotive Oil Change and Lubrication Shops
2037,,Other Services (except Public Administration),811192,Car Washes
2038,,Other Services (except Public Administration),811198,All Other Automotive Repair and Maintenance
2039,,Other Services (except Public Administration),8112,Electronic and Precision Equipment Repair and Maintenance
2040,,Other Services (except Public Administration),81121,Electronic and Precision Equipment Repair and Maintenance
2041,,Other Services (except Public Administration),811211,Consumer Electronics Repair and Maintenance
2042,,Other Services (except Public Administration),811212,Computer and Office Machine Repair and Maintenance
2043,,Other Services (except Public Administration),811213,Communication Equipment Repair and Maintenance
2044,,Other Services (except Public Administration),811219,Other Electronic and Precision Equipment Repair and Maintenance
2045,,Other Services (except Public Administration),8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
2046,,Other Services (except Public Administration),81131,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
2047,,Other Services (except Public Administration),811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
2048,,Other Services (except Public Administration),8114,Personal and Household Goods Repair and Maintenance
2049,,Other Services (except Public Administration),81141,Home and Garden Equipment and Appliance Repair and Maintenance
2050,,Other Services (except Public Administration),811411,Home and Garden Equipment Repair and Maintenance
2051,,Other Services (except Public Administration),811412,Appliance Repair and Maintenance
2052,,Other Services (except Public Administration),81142,Reupholstery and Furniture Repair
2053,,Other Services (except Public Administration),811420,Reupholstery and Furniture Repair
2054,,Other Services (except Public Administration),81143,Footwear and Leather Goods Repair
2055,,Other Services (except Public Administration),811430,Footwear and Leather Goods Repair
2056,,Other Services (except Public Administration),81149,Other Personal and Household Goods Repair and Maintenance
2057,,Other Services (except Public Administration),811490,Other Personal and Household Goods Repair and Maintenance
2058,,Other Services (except Public Administration),812,Personal and Laundry Services
2059,,Other Services (except Public Administration),8121,Personal Care Services
2060,,Other Services (except Public Administration),81211,"Hair, Nail, and Skin Care Services"
2061,,Other Services (except Public Administration),812111,Barber Shops
2062,,Other Services (except Public Administration),812112,Beauty Salons
2063,,Other Services (except Public Administration),812113,Nail Salons
2064,,Other Services (except Public Administration),81219,Other Personal Care Services
2065,,Other Services (except Public Administration),812191,Diet and Weight Reducing Centers
2066,,Other Services (except Public Administration),812199,Other Personal Care Services
2067,,Other Services (except Public Administration),8122,Death Care Services
2068,,Other Services (except Public Administration),81221,Funeral Homes and Funeral Services
2069,,Other Services (except Public Administration),812210,Funeral Homes and Funeral Services
2070,,Other Services (except Public Administration),81222,Cemeteries and Crematories
2071,,Other Services (except Public Administration),812220,Cemeteries and Crematories
2072,,Other Services (except Public Administration),8123,Drycleaning and Laundry Services
2073,,Other Services (except Public Administration),81231,Coin-Operated Laundries and Drycleaners
2074,,Other Services (except Public Administration),812310,Coin-Operated Laundries and Drycleaners
2075,,Other Services (except Public Administration),81232,Drycleaning and Laundry Services (except Coin-Operated)
2076,,Other Services (except Public Administration),812320,Drycleaning and Laundry Services (except Coin-Operated)
2077,,Other Services (except Public Administration),81233,Linen and Uniform Supply
2078,,Other Services (except Public Administration),812331,Linen Supply
2079,,Other Services (except Public Administration),812332,Industrial Launderers
2080,,Other Services (except Public Administration),8129,Other Personal Services
2081,,Other Services (except Public Administration),81291,Pet Care (except Veterinary) Services
2082,,Other Services (except Public Administration),812910,Pet Care (except Veterinary) Services
2083,,Other Services (except Public Administration),81292,Photofinishing
2084,,Other Services (except Public Administration),812921,Photofinishing Laboratories (except One-Hour)
2085,,Other Services (except Public Administration),812922,One-Hour Photofinishing
2086,,Other Services (except Public Administration),81293,Parking Lots and Garages
2087,,Other Services (except Public Administration),812930,Parking Lots and Garages
2088,,Other Services (except Public Administration),81299,All Other Personal Services
2089,,Other Services (except Public Administration),812990,All Other Personal Services
2090,,Other Services (except Public Administration),813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
2091,,Other Services (except Public Administration),8131,Religious Organizations
2092,,Other Services (except Public Administration),81311,Religious Organizations
2093,,Other Services (except Public Administration),813110,Religious Organizations
2094,,Other Services (except Public Administration),8132,Grantmaking and Giving Services
2095,,Other Services (except Public Administration),81321,Grantmaking and Giving Services
2096,,Other Services (except Public Administration),813211,Grantmaking Foundations
2097,,Other Services (except Public Administration),813212,Voluntary Health Organizations
2098,,Other Services (except Public Administration),813219,Other Grantmaking and Giving Services
2099,,Other Services (except Public Administration),8133,Social Advocacy Organizations
2100,,Other Services (except Public Administration),81331,Social Advocacy Organizations
2101,,Other Services (except Public Administration),813311,Human Rights Organizations
2102,,Other Services (except Public Administration),813312,"Environment, Conservation and Wildlife Organizations"
2103,,Other Services (except Public Administration),813319,Other Social Advocacy Organizations
2104,,Other Services (except Public Administration),8134,Civic and Social Organizations
2105,,Other Services (except Public Administration),81341,Civic and Social Organizations
2106,,Other Services (except Public Administration),813410,Civic and Social Organizations
2107,,Other Services (except Public Administration),8139,"Business, Professional, Labor, Political, and Similar Organizations"
2108,,Other Services (except Public Administration),81391,Business Associations
2109,,Other Services (except Public Administration),813910,Business Associations
2110,,Other Services (except Public Administration),81392,Professional Organizations
2111,,Other Services (except Public Administration),813920,Professional Organizations
2112,,Other Services (except Public Administration),81393,Labor Unions and Similar Labor Organizations
2113,,Other Services (except Public Administration),813930,Labor Unions and Similar Labor Organizations
2114,,Other Services (except Public Administration),81394,Political Organizations
2115,,Other Services (except Public Administration),813940,Political Organizations
2116,,Other Services (except Public Administration),81399,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
2117,,Other Services (except Public Administration),813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
2118,,Other Services (except Public Administration),814,Private Households
2119,,Other Services (except Public Administration),8141,Private Households
2120,,Other Services (except Public Administration),81411,Private Households
2121,,Other Services (except Public Administration),814110,Private Households
2122,92,Public Administration,92,Public Administration
2123,92,Public Administration,921,"Executive, Legislative, and Other General Government Support"
2124,92,Public Administration,9211,"Executive, Legislative, and Other General Government Support"
2125,92,Public Administration,92111,Executive Offices
2126,92,Public Administration,921110,Executive Offices
2127,92,Public Administration,92112,Legislative Bodies
2128,92,Public Administration,921120,Legislative Bodies
2129,92,Public Administration,92113,Public Finance Activities
2130,92,Public Administration,921130,Public Finance Activities
2131,92,Public Administration,92114,"Executive and Legislative Offices, Combined"
2132,92,Public Administration,921140,"Executive and Legislative Offices, Combined"
2133,92,Public Administration,92115,American Indian and Alaska Native Tribal Governments
2134,92,Public Administration,921150,American Indian and Alaska Native Tribal Governments
2135,92,Public Administration,92119,Other General Government Support
2136,92,Public Administration,921190,Other General Government Support
2137,92,Public Administration,922,"Justice, Public Order, and Safety Activities"
2138,92,Public Administration,9221,"Justice, Public Order, and Safety Activities"
2139,92,Public Administration,92211,Courts
2140,92,Public Administration,922110,Courts
2141,92,Public Administration,92212,Police Protection
2142,92,Public Administration,922120,Police Protection
2143,92,Public Administration,92213,Legal Counsel and Prosecution
2144,92,Public Administration,922130,Legal Counsel and Prosecution
2145,92,Public Administration,92214,Correctional Institutions
2146,92,Public Administration,922140,Correctional Institutions
2147,92,Public Administration,92215,Parole Offices and Probation Offices
2148,92,Public Administration,922150,Parole Offices and Probation Offices
2149,92,Public Administration,92216,Fire Protection
2150,92,Public Administration,922160,Fire Protection
2151,92,Public Administration,92219,"Other Justice, Public Order, and Safety Activities"
2152,92,Public Administration,922190,"Other Justice, Public Order, and Safety Activities"
2153,92,Public Administration,923,Administration of Human Resource Programs
2154,92,Public Administration,9231,Administration of Human Resource Programs
2155,92,Public Administration,92311,Administration of Education Programs
2156,92,Public Administration,923110,Administration of Education Programs
2157,92,Public Administration,92312,Administration of Public Health Programs
2158,92,Public Administration,923120,Administration of Public Health Programs
2159,92,Public Administration,92313,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)"
2160,92,Public Administration,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)"
2161,92,Public Administration,92314,Administration of Veterans' Affairs
2162,92,Public Administration,923140,Administration of Veterans' Affairs
2163,92,Public Administration,924,Administration of Environmental Quality Programs
2164,92,Public Administration,9241,Administration of Environmental Quality Programs
2165,92,Public Administration,92411,Administration of Air and Water Resource and Solid Waste Management Programs
2166,92,Public Administration,924110,Administration of Air and Water Resource and Solid Waste Management Programs
2167,92,Public Administration,92412,Administration of Conservation Programs
2168,92,Public Administration,924120,Administration of Conservation Programs
2169,92,Public Administration,925,"Administration of Housing Programs, Urban Planning, and Community Development"
2170,92,Public Administration,9251,"Administration of Housing Programs, Urban Planning, and Community Development"
2171,92,Public Administration,92511,Administration of Housing Programs
2172,92,Public Administration,925110,Administration of Housing Programs
2173,92,Public Administration,92512,Administration of Urban Planning and Community and Rural Development
2174,92,Public Administration,925120,Administration of Urban Planning and Community and Rural Development
2175,92,Public Administration,926,Administration of Economic Programs
2176,92,Public Administration,9261,Administration of Economic Programs
2177,92,Public Administration,92611,Administration of General Economic Programs
2178,92,Public Administration,926110,Administration of General Economic Programs
2179,92,Public Administration,92612,Regulation and Administration of Transportation Programs
2180,92,Public Administration,926120,Regulation and Administration of Transportation Programs
2181,92,Public Administration,92613,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
2182,92,Public Administration,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
2183,92,Public Administration,92614,Regulation of Agricultural Marketing and Commodities
2184,92,Public Administration,926140,Regulation of Agricultural Marketing and Commodities
2185,92,Public Administration,92615,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors"
2186,92,Public Administration,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors"
2187,92,Public Administration,927,Space Research and Technology
2188,92,Public Administration,9271,Space Research and Technology
2189,92,Public Administration,92711,Space Research and Technology
2190,92,Public Administration,927110,Space Research and Technology
2191,92,Public Administration,928,National Security and International Affairs
2192,92,Public Administration,9281,National Security and International Affairs
2193,92,Public Administration,92811,National Security
2194,92,Public Administration,928110,National Security
2195,92,Public Administration,92812,International Affairs
2196,92,Public Administration,928120,International Affairs
